energy_type,model,training_cutoff,horizon,forecast_month,actual_index,predicted_index,error,absolute_error,pct_error,smape,model_params
gas,sarima,2024-07,1,2024-08,188.2,192.0776,3.8776,3.8776,2.0604,2.0394,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 302.2543, ""n_failures"": 0}"
gas,constant,2024-07,3,2024-10,186.6,189.4,2.8,2.8,1.5005,1.4894,"{""last_value"": 189.4}"
gas,deterministic_trend,2024-07,3,2024-10,186.6,191.2662,4.6662,4.6662,2.5007,2.4698,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 189.4}"
gas,ets,2024-07,3,2024-10,186.6,189.3977,2.7977,2.7977,1.4993,1.4881,"{""selected_config"": ""Ad,N"", ""aic"": 272.8477, ""n_failures"": 0}"
gas,sarima,2024-07,3,2024-10,186.6,196.4776,9.8776,9.8776,5.2935,5.157,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 302.2543, ""n_failures"": 0}"
gas,constant,2024-07,6,2025-01,185.2,189.4,4.2,4.2,2.2678,2.2424,"{""last_value"": 189.4}"
gas,deterministic_trend,2024-07,6,2025-01,185.2,193.1509,7.9509,7.9509,4.2931,4.2029,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 189.4}"
gas,ets,2024-07,6,2025-01,185.2,188.9505,3.7505,3.7505,2.0251,2.0048,"{""selected_config"": ""Ad,N"", ""aic"": 272.8477, ""n_failures"": 0}"
gas,sarima,2024-07,6,2025-01,185.2,199.498,14.298,14.298,7.7203,7.4334,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 302.2543, ""n_failures"": 0}"
gas,constant,2024-07,12,2025-07,185.4,189.4,4.0,4.0,2.1575,2.1345,"{""last_value"": 189.4}"
gas,deterministic_trend,2024-07,12,2025-07,185.4,196.976,11.576,11.576,6.2438,6.0548,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 189.4}"
gas,ets,2024-07,12,2025-07,185.4,188.3778,2.9778,2.9778,1.6061,1.5934,"{""selected_config"": ""Ad,N"", ""aic"": 272.8477, ""n_failures"": 0}"
gas,sarima,2024-07,12,2025-07,185.4,207.4131,22.0131,22.0131,11.8733,11.2079,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 302.2543, ""n_failures"": 0}"
gas,constant,2024-08,1,2024-09,187.5,188.2,0.7,0.7,0.3733,0.3726,"{""last_value"": 188.2}"
gas,deterministic_trend,2024-08,1,2024-09,187.5,188.8161,1.3161,1.3161,0.7019,0.6995,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 188.2}"
gas,ets,2024-08,1,2024-09,187.5,188.7279,1.2279,1.2279,0.6549,0.6527,"{""selected_config"": ""Ad,N"", ""aic"": 275.8117, ""n_failures"": 0}"
gas,sarima,2024-08,1,2024-09,187.5,191.0571,3.5571,3.5571,1.8971,1.8793,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 308.7195, ""n_failures"": 0}"
gas,constant,2024-08,3,2024-11,186.2,188.2,2.0,2.0,1.0741,1.0684,"{""last_value"": 188.2}"
gas,deterministic_trend,2024-08,3,2024-11,186.2,190.0544,3.8544,3.8544,2.07,2.0488,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 188.2}"
gas,ets,2024-08,3,2024-11,186.2,188.0055,1.8055,1.8055,0.9697,0.965,"{""selected_config"": ""Ad,N"", ""aic"": 275.8117, ""n_failures"": 0}"
gas,sarima,2024-08,3,2024-11,186.2,194.557,8.357,8.357,4.4882,4.3897,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 308.7195, ""n_failures"": 0}"
gas,constant,2024-08,6,2025-02,185.4,188.2,2.8,2.8,1.5102,1.4989,"{""last_value"": 188.2}"
gas,deterministic_trend,2024-08,6,2025-02,185.4,191.9271,6.5271,6.5271,3.5205,3.4596,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 188.2}"
gas,ets,2024-08,6,2025-02,185.4,187.1611,1.7611,1.7611,0.9499,0.9454,"{""selected_config"": ""Ad,N"", ""aic"": 275.8117, ""n_failures"": 0}"
gas,sarima,2024-08,6,2025-02,185.4,197.7446,12.3446,12.3446,6.6584,6.4438,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 308.7195, ""n_failures"": 0}"
gas,constant,2024-08,12,2025-08,185.5,188.2,2.7,2.7,1.4555,1.445,"{""last_value"": 188.2}"
gas,deterministic_trend,2024-08,12,2025-08,185.5,195.728,10.228,10.228,5.5137,5.3658,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 188.2}"
gas,ets,2024-08,12,2025-08,185.5,186.075,0.575,0.575,0.31,0.3095,"{""selected_config"": ""Ad,N"", ""aic"": 275.8117, ""n_failures"": 0}"
gas,sarima,2024-08,12,2025-08,185.5,205.7112,20.2112,20.2112,10.8955,10.3326,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 308.7195, ""n_failures"": 0}"
gas,constant,2024-09,1,2024-10,186.6,187.5,0.9,0.9,0.4823,0.4812,"{""last_value"": 187.5}"
gas,deterministic_trend,2024-09,1,2024-10,186.6,188.1138,1.5138,1.5138,0.8113,0.808,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 187.5}"
gas,ets,2024-09,1,2024-10,186.6,187.6905,1.0905,1.0905,0.5844,0.5827,"{""selected_config"": ""Ad,N"", ""aic"": 278.6911, ""n_failures"": 0}"
gas,sarima,2024-09,1,2024-10,186.6,190.7122,4.1122,4.1122,2.2038,2.1797,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 315.1397, ""n_failures"": 0}"
gas,constant,2024-09,3,2024-12,186.5,187.5,1.0,1.0,0.5362,0.5348,"{""last_value"": 187.5}"
gas,deterministic_trend,2024-09,3,2024-12,186.5,189.3475,2.8475,2.8475,1.5268,1.5152,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 187.5}"
gas,ets,2024-09,3,2024-12,186.5,186.7151,0.2151,0.2151,0.1153,0.1153,"{""selected_config"": ""Ad,N"", ""aic"": 278.6911, ""n_failures"": 0}"
gas,sarima,2024-09,3,2024-12,186.5,182.6922,-3.8078,3.8078,-2.0417,2.0628,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 315.1397, ""n_failures"": 0}"
gas,constant,2024-09,6,2025-03,185.5,187.5,2.0,2.0,1.0782,1.0724,"{""last_value"": 187.5}"
gas,deterministic_trend,2024-09,6,2025-03,185.5,191.2132,5.7132,5.7132,3.0799,3.0332,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 187.5}"
gas,ets,2024-09,6,2025-03,185.5,185.5433,0.0433,0.0433,0.0234,0.0234,"{""selected_config"": ""Ad,N"", ""aic"": 278.6911, ""n_failures"": 0}"
gas,sarima,2024-09,6,2025-03,185.5,196.2951,10.7951,10.7951,5.8195,5.6549,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 315.1397, ""n_failures"": 0}"
gas,constant,2024-09,12,2025-09,185.6,187.5,1.9,1.9,1.0237,1.0185,"{""last_value"": 187.5}"
gas,deterministic_trend,2024-09,12,2025-09,185.6,195.0,9.4,9.4,5.0647,4.9396,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 187.5}"
gas,ets,2024-09,12,2025-09,185.6,183.9627,-1.6373,1.6373,-0.8821,0.886,"{""selected_config"": ""Ad,N"", ""aic"": 278.6911, ""n_failures"": 0}"
gas,sarima,2024-09,12,2025-09,185.6,204.4784,18.8784,18.8784,10.1716,9.6793,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 315.1397, ""n_failures"": 0}"
gas,constant,2024-10,1,2024-11,186.2,186.6,0.4,0.4,0.2148,0.2146,"{""last_value"": 186.6}"
gas,deterministic_trend,2024-10,1,2024-11,186.2,187.2109,1.0109,1.0109,0.5429,0.5414,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.6}"
gas,ets,2024-10,1,2024-11,186.2,186.5963,0.3963,0.3963,0.2129,0.2126,"{""selected_config"": ""Ad,N"", ""aic"": 281.6025, ""n_failures"": 0}"
gas,sarima,2024-10,1,2024-11,186.2,188.5815,2.3815,2.3815,1.279,1.2709,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 321.5946, ""n_failures"": 1}"
gas,constant,2024-10,3,2025-01,185.2,186.6,1.4,1.4,0.7559,0.7531,"{""last_value"": 186.6}"
gas,deterministic_trend,2024-10,3,2025-01,185.2,188.4386,3.2386,3.2386,1.7487,1.7336,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.6}"
gas,ets,2024-10,3,2025-01,185.2,185.4333,0.2333,0.2333,0.1259,0.1259,"{""selected_config"": ""Ad,N"", ""aic"": 281.6025, ""n_failures"": 0}"
gas,sarima,2024-10,3,2025-01,185.2,190.5219,5.3219,5.3219,2.8736,2.8329,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 321.5946, ""n_failures"": 1}"
gas,constant,2024-10,6,2025-04,185.6,186.6,1.0,1.0,0.5388,0.5373,"{""last_value"": 186.6}"
gas,deterministic_trend,2024-10,6,2025-04,185.6,190.2954,4.6954,4.6954,2.5299,2.4983,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.6}"
gas,ets,2024-10,6,2025-04,185.6,184.0359,-1.5641,1.5641,-0.8427,0.8463,"{""selected_config"": ""Ad,N"", ""aic"": 281.6025, ""n_failures"": 0}"
gas,sarima,2024-10,6,2025-04,185.6,194.8163,9.2163,9.2163,4.9657,4.8454,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 321.5946, ""n_failures"": 1}"
gas,constant,2024-10,12,2025-10,185.6,186.6,1.0,1.0,0.5388,0.5373,"{""last_value"": 186.6}"
gas,deterministic_trend,2024-10,12,2025-10,185.6,194.064,8.464,8.464,4.5603,4.4587,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.6}"
gas,ets,2024-10,12,2025-10,185.6,182.1506,-3.4494,3.4494,-1.8585,1.876,"{""selected_config"": ""Ad,N"", ""aic"": 281.6025, ""n_failures"": 0}"
gas,sarima,2024-10,12,2025-10,185.6,203.133,17.533,17.533,9.4466,9.0206,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 321.5946, ""n_failures"": 1}"
gas,constant,2024-11,1,2024-12,186.5,186.2,-0.3,0.3,-0.1609,0.161,"{""last_value"": 186.2}"
gas,deterministic_trend,2024-11,1,2024-12,186.5,186.8096,0.3096,0.3096,0.166,0.1659,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.2}"
gas,ets,2024-11,1,2024-12,186.5,185.776,-0.724,0.724,-0.3882,0.3889,"{""selected_config"": ""Ad,N"", ""aic"": 284.4787, ""n_failures"": 0}"
gas,sarima,2024-11,1,2024-12,186.5,177.616,-8.884,8.884,-4.7635,4.8797,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 327.8952, ""n_failures"": 1}"
gas,constant,2024-11,3,2025-02,185.4,186.2,0.8,0.8,0.4315,0.4306,"{""last_value"": 186.2}"
gas,deterministic_trend,2024-11,3,2025-02,185.4,188.0347,2.6347,2.6347,1.4211,1.4111,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.2}"
gas,ets,2024-11,3,2025-02,185.4,184.6138,-0.7862,0.7862,-0.4241,0.425,"{""selected_config"": ""Ad,N"", ""aic"": 284.4787, ""n_failures"": 0}"
gas,sarima,2024-11,3,2025-02,185.4,189.9001,4.5001,4.5001,2.4272,2.3981,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 327.8952, ""n_failures"": 1}"
gas,constant,2024-11,6,2025-05,185.3,186.2,0.9,0.9,0.4857,0.4845,"{""last_value"": 186.2}"
gas,deterministic_trend,2024-11,6,2025-05,185.3,189.8875,4.5875,4.5875,2.4757,2.4454,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.2}"
gas,ets,2024-11,6,2025-05,185.3,183.2174,-2.0826,2.0826,-1.1239,1.1302,"{""selected_config"": ""Ad,N"", ""aic"": 284.4787, ""n_failures"": 0}"
gas,sarima,2024-11,6,2025-05,185.3,194.0834,8.7834,8.7834,4.7401,4.6303,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 327.8952, ""n_failures"": 1}"
gas,constant,2024-11,12,2025-11,185.5,186.2,0.7,0.7,0.3774,0.3766,"{""last_value"": 186.2}"
gas,deterministic_trend,2024-11,12,2025-11,185.5,193.648,8.148,8.148,4.3925,4.2981,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.2}"
gas,ets,2024-11,12,2025-11,185.5,181.3332,-4.1668,4.1668,-2.2462,2.2718,"{""selected_config"": ""Ad,N"", ""aic"": 284.4787, ""n_failures"": 0}"
gas,sarima,2024-11,12,2025-11,185.5,202.1,16.6,16.6,8.9488,8.5655,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 327.8952, ""n_failures"": 1}"
gas,constant,2024-12,1,2025-01,185.2,186.5,1.3,1.3,0.7019,0.6995,"{""last_value"": 186.5}"
gas,deterministic_trend,2024-12,1,2025-01,185.2,187.1106,1.9106,1.9106,1.0316,1.0263,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.5}"
gas,ets,2024-12,1,2025-01,185.2,185.5573,0.3573,0.3573,0.1929,0.1928,"{""selected_config"": ""Ad,N"", ""aic"": 287.3487, ""n_failures"": 0}"
gas,sarima,2024-12,1,2025-01,185.2,195.5571,10.3571,10.3571,5.5924,5.4403,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 335.0994, ""n_failures"": 1}"
gas,constant,2024-12,3,2025-03,185.5,186.5,1.0,1.0,0.5391,0.5376,"{""last_value"": 186.5}"
gas,deterministic_trend,2024-12,3,2025-03,185.5,188.3377,2.8377,2.8377,1.5297,1.5181,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.5}"
gas,ets,2024-12,3,2025-03,185.5,184.6746,-0.8254,0.8254,-0.445,0.4459,"{""selected_config"": ""Ad,N"", ""aic"": 287.3487, ""n_failures"": 0}"
gas,sarima,2024-12,3,2025-03,185.5,198.1196,12.6196,12.6196,6.803,6.5792,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 335.0994, ""n_failures"": 1}"
gas,constant,2024-12,6,2025-06,185.3,186.5,1.2,1.2,0.6476,0.6455,"{""last_value"": 186.5}"
gas,deterministic_trend,2024-12,6,2025-06,185.3,190.1934,4.8934,4.8934,2.6408,2.6064,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.5}"
gas,ets,2024-12,6,2025-06,185.3,183.6143,-1.6857,1.6857,-0.9097,0.9139,"{""selected_config"": ""Ad,N"", ""aic"": 287.3487, ""n_failures"": 0}"
gas,sarima,2024-12,6,2025-06,185.3,201.7362,16.4362,16.4362,8.8701,8.4934,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 335.0994, ""n_failures"": 1}"
gas,constant,2024-12,12,2025-12,185.3,186.5,1.2,1.2,0.6476,0.6455,"{""last_value"": 186.5}"
gas,deterministic_trend,2024-12,12,2025-12,185.3,193.96,8.66,8.66,4.6735,4.5668,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 186.5}"
gas,ets,2024-12,12,2025-12,185.3,182.1839,-3.1161,3.1161,-1.6816,1.6959,"{""selected_config"": ""Ad,N"", ""aic"": 287.3487, ""n_failures"": 0}"
gas,sarima,2024-12,12,2025-12,185.3,201.4695,16.1695,16.1695,8.7261,8.3613,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 335.0994, ""n_failures"": 1}"
gas,constant,2025-01,1,2025-02,185.4,185.2,-0.2,0.2,-0.1079,0.1079,"{""last_value"": 185.2}"
gas,deterministic_trend,2025-01,1,2025-02,185.4,185.8063,0.4063,0.4063,0.2191,0.2189,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.2}"
gas,ets,2025-01,1,2025-02,185.4,184.9047,-0.4953,0.4953,-0.2672,0.2675,"{""selected_config"": ""Ad,N"", ""aic"": 290.1966, ""n_failures"": 0}"
gas,sarima,2025-01,1,2025-02,185.4,188.8985,3.4985,3.4985,1.887,1.8694,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 342.643, ""n_failures"": 1}"
gas,constant,2025-01,3,2025-04,185.6,185.2,-0.4,0.4,-0.2155,0.2157,"{""last_value"": 185.2}"
gas,deterministic_trend,2025-01,3,2025-04,185.6,187.0249,1.4249,1.4249,0.7677,0.7648,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.2}"
gas,ets,2025-01,3,2025-04,185.6,184.0086,-1.5914,1.5914,-0.8574,0.8611,"{""selected_config"": ""Ad,N"", ""aic"": 290.1966, ""n_failures"": 0}"
gas,sarima,2025-01,3,2025-04,185.6,191.9485,6.3485,6.3485,3.4205,3.363,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 342.643, ""n_failures"": 1}"
gas,constant,2025-01,6,2025-07,185.4,185.2,-0.2,0.2,-0.1079,0.1079,"{""last_value"": 185.2}"
gas,deterministic_trend,2025-01,6,2025-07,185.4,188.8677,3.4677,3.4677,1.8704,1.853,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.2}"
gas,ets,2025-01,6,2025-07,185.4,182.9321,-2.4679,2.4679,-1.3311,1.34,"{""selected_config"": ""Ad,N"", ""aic"": 290.1966, ""n_failures"": 0}"
gas,sarima,2025-01,6,2025-07,185.4,195.5652,10.1652,10.1652,5.4828,5.3365,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 342.643, ""n_failures"": 1}"
gas,constant,2025-02,1,2025-03,185.5,185.4,-0.1,0.1,-0.0539,0.0539,"{""last_value"": 185.4}"
gas,deterministic_trend,2025-02,1,2025-03,185.5,186.007,0.507,0.507,0.2733,0.2729,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.4}"
gas,ets,2025-02,1,2025-03,185.5,184.7022,-0.7978,0.7978,-0.4301,0.431,"{""selected_config"": ""Ad,N"", ""aic"": 293.0335, ""n_failures"": 0}"
gas,sarima,2025-02,1,2025-03,185.5,187.5018,2.0018,2.0018,1.0791,1.0733,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 349.0106, ""n_failures"": 2}"
gas,constant,2025-02,3,2025-05,185.3,185.4,0.1,0.1,0.054,0.054,"{""last_value"": 185.4}"
gas,deterministic_trend,2025-02,3,2025-05,185.3,187.2268,1.9268,1.9268,1.0398,1.0345,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.4}"
gas,ets,2025-02,3,2025-05,185.3,184.0061,-1.2939,1.2939,-0.6983,0.7007,"{""selected_config"": ""Ad,N"", ""aic"": 293.0335, ""n_failures"": 0}"
gas,sarima,2025-02,3,2025-05,185.3,190.3685,5.0685,5.0685,2.7353,2.6984,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 349.0106, ""n_failures"": 2}"
gas,constant,2025-02,6,2025-08,185.5,185.4,-0.1,0.1,-0.0539,0.0539,"{""last_value"": 185.4}"
gas,deterministic_trend,2025-02,6,2025-08,185.5,189.0716,3.5716,3.5716,1.9254,1.9071,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.4}"
gas,ets,2025-02,6,2025-08,185.5,183.17,-2.33,2.33,-1.2561,1.264,"{""selected_config"": ""Ad,N"", ""aic"": 293.0335, ""n_failures"": 0}"
gas,sarima,2025-02,6,2025-08,185.5,194.1518,8.6518,8.6518,4.664,4.5577,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 349.0106, ""n_failures"": 2}"
gas,constant,2025-03,1,2025-04,185.6,185.5,-0.1,0.1,-0.0539,0.0539,"{""last_value"": 185.5}"
gas,deterministic_trend,2025-03,1,2025-04,185.6,186.1073,0.5073,0.5073,0.2733,0.2729,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.5}"
gas,ets,2025-03,1,2025-04,185.6,184.7663,-0.8337,0.8337,-0.4492,0.4502,"{""selected_config"": ""Ad,N"", ""aic"": 295.8656, ""n_failures"": 0}"
gas,sarima,2025-03,1,2025-04,185.6,187.6937,2.0937,2.0937,1.1281,1.1217,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 355.2347, ""n_failures"": 1}"
gas,constant,2025-03,3,2025-06,185.3,185.5,0.2,0.2,0.1079,0.1079,"{""last_value"": 185.5}"
gas,deterministic_trend,2025-03,3,2025-06,185.3,187.3278,2.0278,2.0278,1.0943,1.0884,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.5}"
gas,ets,2025-03,3,2025-06,185.3,184.3283,-0.9717,0.9717,-0.5244,0.5258,"{""selected_config"": ""Ad,N"", ""aic"": 295.8656, ""n_failures"": 0}"
gas,sarima,2025-03,3,2025-06,185.3,189.577,4.277,4.277,2.3082,2.2818,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 355.2347, ""n_failures"": 1}"
gas,constant,2025-03,6,2025-09,185.6,185.5,-0.1,0.1,-0.0539,0.0539,"{""last_value"": 185.5}"
gas,deterministic_trend,2025-03,6,2025-09,185.6,189.1736,3.5736,3.5736,1.9254,1.9071,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.5}"
gas,ets,2025-03,6,2025-09,185.6,183.8025,-1.7975,1.7975,-0.9685,0.9732,"{""selected_config"": ""Ad,N"", ""aic"": 295.8656, ""n_failures"": 0}"
gas,sarima,2025-03,6,2025-09,185.6,194.1437,8.5437,8.5437,4.6033,4.4997,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 355.2347, ""n_failures"": 1}"
gas,constant,2025-04,1,2025-05,185.3,185.6,0.3,0.3,0.1619,0.1618,"{""last_value"": 185.6}"
gas,deterministic_trend,2025-04,1,2025-05,185.3,186.2076,0.9076,0.9076,0.4898,0.4886,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.6}"
gas,ets,2025-04,1,2025-05,185.3,184.9847,-0.3153,0.3153,-0.1701,0.1703,"{""selected_config"": ""Ad,N"", ""aic"": 298.686, ""n_failures"": 0}"
gas,sarima,2025-04,1,2025-05,185.3,187.2147,1.9147,1.9147,1.0333,1.028,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 361.4441, ""n_failures"": 1}"
gas,constant,2025-04,3,2025-07,185.4,185.6,0.2,0.2,0.1079,0.1078,"{""last_value"": 185.6}"
gas,deterministic_trend,2025-04,3,2025-07,185.4,187.4288,2.0288,2.0288,1.0943,1.0883,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.6}"
gas,ets,2025-04,3,2025-07,185.4,184.7916,-0.6084,0.6084,-0.3282,0.3287,"{""selected_config"": ""Ad,N"", ""aic"": 298.686, ""n_failures"": 0}"
gas,sarima,2025-04,3,2025-07,185.4,189.698,4.298,4.298,2.3182,2.2917,"{""order"": [0, 1, 1], ""seasonal_order"": [0, 1, 1, 12], ""label"": ""(0,1,1)x(0,1,1)[12]"", ""aic"": 361.4441, ""n_failures"": 1}"
gas,constant,2025-04,6,2025-10,185.6,185.6,0.0,0.0,0.0,0.0,"{""last_value"": 185.6}"
gas,deterministic_trend,2025-04,6,2025-10,185.6,189.2756,3.6756,3.6756,1.9804,1.961,"{""series_id"": ""gas"", ""annual_rate"": 0.04, ""monthly_rate"": 0.0032737398, ""last_value"": 185.6}"
gas,ets,2025-04,6,2025-10,185.6,184.5598,-1.0402,1.0402,-0.5604,0.562,"{""selected_config"": ""Ad,N"", ""aic"": 298.686, ""n_failures"": 0}"
